tmdb_id,imdb_id,title,original_title,overview,tagline,release_date,release_year,original_language,runtime,status,budget,revenue,popularity,vote_average,vote_count,adult
131631,tt1951265,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,Fire burns brighter in the darkness,2014-11-18,2014,en,123.0,Released,125000000,752100229.0,147.098006,6.6,5767.0,0
674,tt0330373,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,"Harry starts his fourth year at Hogwarts, competes in the treacherous Triwizard Tournament and faces the evil Lord Voldemort. Ron and Hermione help Harry manage the pressure – but Voldemort lurks, awaiting his chance to destroy Harry and all that he stands for.",Dark And Difficult Times Lie Ahead.,2005-11-05,2005,en,157.0,Released,150000000,895921036.0,24.903058,7.5,5758.0,0
12444,tt0926084,Harry Potter and the Deathly Hallows: Part 1,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",One Way… One Fate… One Hero.,2010-10-17,2010,en,146.0,Released,250000000,954305868.0,23.300362,7.5,5708.0,0
72190,tt0816711,World War Z,World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",Remember Philly!,2013-06-20,2013,en,116.0,Released,200000000,531865000.0,26.114917,6.7,5683.0,0
75656,tt1670345,Now You See Me,Now You See Me,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,4 amazing magicians. 3 impossible heists. 1 billion dollars. This is no illusion.,2013-05-29,2013,en,115.0,Released,75000000,117698894.0,17.852022,7.3,5635.0,0
675,tt0373889,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students – dubbed 'Dumbledore's Army' – to defend themselves against the dark arts.",Evil Must Be Confronted.,2007-06-28,2007,en,138.0,Released,150000000,938212738.0,21.3643,7.4,5633.0,0
98,tt0172495,Gladiator,Gladiator,"In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos. Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor. As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed. He escapes, but is captured by slave traders. Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences. His battle skills serve him well, and he becomes one of the most famous and admired men to fight in the Colosseum. Determined to avenge himself against the man who took away his freedom and laid waste to his family, Maximus believes that he can use his fame and skill in the ring to avenge the loss of his family and former glory. As the gladiator begins to challenge his rule, Commodus decides to put his own fighting mettle to the test by squaring off with Maximus in a battle to the death.",A Hero Will Rise.,2000-05-01,2000,en,155.0,Released,103000000,457640427.0,23.186667,7.9,5566.0,0
198663,tt1790864,The Maze Runner,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",Run - Remember - Survive,2014-09-10,2014,en,113.0,Released,34000000,348319861.0,76.93789,7.0,5540.0,0
8587,tt0110357,The Lion King,The Lion King,A young lion cub named Simba can't wait to be king. But his uncle craves the title for himself and will stop at nothing to get it.,Life's greatest adventure is finding your place in the Circle of Life.,1994-06-23,1994,en,89.0,Released,45000000,788241776.0,21.605761,8.0,5520.0,0
245891,tt2911666,John Wick,John Wick,Ex-lunatic John Wick comes off his meds to track down the bounders that killed his dog and made off with his self-respect,Don't set him off.,2014-10-22,2014,en,101.0,Released,20000000,88761661.0,183.870374,7.0,5499.0,0
109445,tt2294629,Frozen,Frozen,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",Only the act of true love will thaw a frozen heart.,2013-11-27,2013,en,102.0,Released,150000000,1274219009.0,24.248243,7.3,5440.0,0
767,tt0417741,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince,"As Harry begins his sixth year at Hogwarts, he discovers an old book marked as 'Property of the Half-Blood Prince', and begins to learn more about Lord Voldemort's dark past.",Dark Secrets Revealed,2009-07-07,2009,en,153.0,Released,250000000,933959197.0,19.083723,7.4,5435.0,0
862,tt0114709,Toy Story,Toy Story,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",,1995-10-30,1995,en,81.0,Released,30000000,373554033.0,21.946943,7.7,5415.0,0
77338,tt1675434,The Intouchables,Intouchables,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,Sometimes you have to reach into someone else's world to find out what's missing in your own.,2011-11-02,2011,fr,112.0,Released,13000000,426480871.0,16.086919,8.2,5410.0,0
557,tt0145487,Spider-Man,Spider-Man,"After being bitten by a genetically altered spider, nerdy high school student Peter Parker is endowed with amazing powers.",With great power comes great responsibility.,2002-05-01,2002,en,121.0,Released,139000000,821708551.0,29.413341,6.8,5398.0,0
58,tt0383574,Pirates of the Caribbean: Dead Man's Chest,Pirates of the Caribbean: Dead Man's Chest,"Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.",Jack is back!,2006-06-20,2006,en,151.0,Released,200000000,1065659812.0,29.455314,7.0,5380.0,0
9806,tt0317705,The Incredibles,The Incredibles,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.","No gut, no glory",2004-11-05,2004,en,115.0,Released,92000000,631442092.0,22.220214,7.4,5290.0,0
82992,tt1905041,Fast & Furious 6,Fast & Furious 6,"Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries: Dominic unexpectedly gets convoluted also facing his presumed deceased girlfriend, Letty.",All roads lead to this,2013-05-06,2013,en,130.0,Released,160000000,788679850.0,1.657637,6.7,5282.0,0
49538,tt1270798,X-Men: First Class,X-Men: First Class,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",Witness the moment that will change our world.,2011-05-24,2011,en,132.0,Released,160000000,353624124.0,0.738633,7.1,5252.0,0
70981,tt1446714,Prometheus,Prometheus,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",The Search for Our Beginning Could Lead to Our End.,2012-05-30,2012,en,124.0,Released,130000000,403170142.0,16.624854,6.3,5152.0,0
857,tt0120815,Saving Private Ryan,Saving Private Ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",The mission is a man.,1998-07-24,1998,en,169.0,Released,70000000,481840909.0,21.758054,7.9,5148.0,0
1271,tt0416449,300,300,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.","Spartans, prepare for glory!",2006-12-09,2006,en,117.0,Released,65000000,422610419.0,18.108408,7.0,5092.0,0
24,tt0266697,Kill Bill: Vol. 1,Kill Bill: Vol. 1,"An assassin is shot at the altar by her ruthless employer, Bill and other members of their assassination circle – but 'The Bride' lives to plot her vengeance. Setting out for some payback, she makes a death list and hunts down those who wronged her, saving Bill for last.",Go for the kill.,2003-10-10,2003,en,111.0,Released,30000000,180949000.0,25.261865,7.7,5091.0,0
1865,tt1298650,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",Live Forever Or Die Trying.,2011-05-14,2011,en,136.0,Released,380000000,1045713802.0,27.88772,6.4,5068.0,0
